TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "Simulation_Time"
ZONE I=100 F=POINT
20  0.1194833196E-01  0.3623320806E-02  0.2668323499E-03  0.5672128601E-03  0.5759282190E-02  0.2922930000E+02
21  0.8480661340E-02  0.2621915714E-02  0.2060361528E-03  0.4344588337E-03  0.4095099764E-02  0.3087950000E+02
22  0.5952297165E-02  0.1878067324E-02  0.1601281282E-03  0.3375838363E-03  0.2879644269E-02  0.3237510000E+02
23  0.4141033884E-02  0.1331546026E-02  0.1246485788E-03  0.2617359520E-03  0.2006841085E-02  0.3387050000E+02
24  0.2862985417E-02  0.9351002118E-03  0.9657461520E-04  0.1997775828E-03  0.1389448025E-02  0.3536640000E+02
25  0.1971058633E-02  0.6509860172E-03  0.7407685707E-04  0.1491945729E-03  0.9575718533E-03  0.3686230000E+02
26  0.1353388883E-02  0.4494979844E-03  0.5607628623E-04  0.1090632096E-03  0.6578306031E-03  0.3835850000E+02
27  0.9283798602E-03  0.3079335393E-03  0.4184981035E-04  0.7840715614E-04  0.4511440498E-03  0.3985420000E+02
28  0.6378149874E-03  0.2093964708E-03  0.3080902880E-04  0.5578876823E-04  0.3095725704E-03  0.4134970000E+02
29  0.4403919685E-03  0.1415148272E-03  0.2241164691E-04  0.3951552409E-04  0.2132663799E-03  0.4284550000E+02
30  0.3067964177E-03  0.9528877542E-04  0.1614880883E-04  0.2797174808E-04  0.1481030875E-03  0.4434120000E+02
31  0.2163067484E-03  0.6418463773E-04  0.1155923755E-04  0.1982714267E-04  0.1040527985E-03  0.4599090000E+02
32  0.1545046234E-03  0.4347517362E-04  0.8244982374E-05  0.1408484833E-04  0.7408589053E-04  0.4748680000E+02
33  0.1116412736E-03  0.2977423740E-04  0.5878493206E-05  0.1003305078E-04  0.5340917394E-04  0.4898300000E+02
34  0.8134471059E-04  0.2070368439E-04  0.4200834537E-05  0.7170757001E-05  0.3886869999E-04  0.5047920000E+02
35  0.5955010618E-04  0.1464147054E-04  0.3014384088E-05  0.5144487328E-05  0.2844920263E-04  0.5197480000E+02
36  0.4366737584E-04  0.1051854571E-04  0.2173218317E-05  0.3704148825E-05  0.2087309534E-04  0.5347030000E+02
37  0.3200455168E-04  0.7651980699E-05  0.1572974149E-05  0.2673899424E-05  0.1531434497E-04  0.5496610000E+02
38  0.2341155443E-04  0.5613909071E-05  0.1141058298E-05  0.1931799195E-05  0.1121783328E-04  0.5646850000E+02
39  0.1707657425E-04  0.4136909366E-05  0.8278678531E-06  0.1394240428E-05  0.8195165893E-05  0.5796430000E+02
40  0.1241166100E-04  0.3051386698E-05  0.5995973677E-06  0.1003785927E-05  0.5966513393E-05  0.5945990000E+02
41  0.8984956635E-05  0.2246771948E-05  0.4329038906E-06  0.7202691904E-06  0.4326850283E-05  0.6110930000E+02
42  0.6476744339E-05  0.1648345140E-05  0.3112961043E-06  0.5148927412E-06  0.3124545848E-05  0.6260550000E+02
43  0.4648950213E-05  0.1203598550E-05  0.2228491727E-06  0.3666064296E-06  0.2246714961E-05  0.6410110000E+02
44  0.3323535082E-05  0.8742699324E-06  0.1587965548E-06  0.2599092808E-06  0.1608898226E-05  0.6559680000E+02
45  0.2367189370E-05  0.6317057366E-06  0.1126416851E-06  0.1834125810E-06  0.1147776801E-05  0.6709440000E+02
46  0.1680371252E-05  0.4541241188E-06  0.7956258346E-07  0.1287939758E-06  0.8159796936E-06  0.6859020000E+02
47  0.1189206328E-05  0.3249079828E-06  0.5598708394E-07  0.8999088335E-07  0.5782679962E-06  0.7008600000E+02
48  0.8392909378E-06  0.2314334860E-06  0.3927826584E-07  0.6258451250E-07  0.4086255685E-06  0.7158200000E+02
49  0.5908642544E-06  0.1641859536E-06  0.2749855049E-07  0.4334822807E-07  0.2879916296E-06  0.7307750000E+02
50  0.4150552477E-06  0.1160563025E-06  0.1923247350E-07  0.2992712361E-07  0.2024931143E-06  0.7457340000E+02
51  0.2910085182E-06  0.8177578274E-07  0.1345337954E-07  0.2061123687E-07  0.1420859524E-06  0.7622310000E+02
52  0.2037229571E-06  0.5746796205E-07  0.9422819459E-08  0.1417046845E-07  0.9952974618E-07  0.7771920000E+02
53  0.1424509258E-06  0.4030020128E-07  0.6614439918E-08  0.9730055310E-08  0.6962606958E-07  0.7921510000E+02
54  0.9952370864E-07  0.2821655210E-07  0.4656480243E-08  0.6674794334E-08  0.4865813590E-07  0.8071070000E+02
55  0.6949334319E-07  0.1973497801E-07  0.3288606063E-08  0.4575813715E-08  0.3398036792E-07  0.8220680000E+02
56  0.4850663471E-07  0.1379434645E-07  0.2329855278E-08  0.3135796274E-08  0.2371826794E-07  0.8370220000E+02
57  0.3384945341E-07  0.9639676500E-08  0.1655139134E-08  0.2149189236E-08  0.1654933555E-07  0.8519840000E+02
58  0.2361648059E-07  0.6736787690E-08  0.1178267020E-08  0.1474035479E-08  0.1154387876E-07  0.8669460000E+02
59  0.1647349657E-07  0.4709452627E-08  0.8398680586E-09  0.1012388817E-08  0.8050111946E-08  0.8819040000E+02
60  0.1148772237E-07  0.3293641427E-08  0.5989351149E-09  0.6967767275E-09  0.5611940345E-08  0.8968600000E+02
61  0.8007681647E-08  0.2304576168E-08  0.4269940391E-09  0.4808524502E-09  0.3910603555E-08  0.9134090000E+02
62  0.5578649710E-08  0.1613212611E-08  0.3041333692E-09  0.3328900801E-09  0.2723513226E-08  0.9283690000E+02
63  0.3883350209E-08  0.1129562268E-08  0.2163210528E-09  0.2312472161E-09  0.1895329825E-08  0.9433300000E+02
64  0.2700443446E-08  0.7909353543E-09  0.1535978357E-09  0.1612041848E-09  0.1317684614E-08  0.9582890000E+02
65  0.1875481859E-08  0.5536682577E-09  0.1088528462E-09  0.1127590190E-09  0.9149792885E-09  0.9732520000E+02
66  0.1300628426E-08  0.3873353900E-09  0.7698940944E-10  0.7912367689E-10  0.6344481482E-09  0.9882070000E+02
67  0.9005234254E-09  0.2707103972E-09  0.5434531109E-10  0.5567848778E-10  0.4392390210E-09  0.1003164000E+03
68  0.6224596696E-09  0.1889592021E-09  0.3828838402E-10  0.3927762258E-10  0.3035942566E-09  0.1018126000E+03
69  0.4295417691E-09  0.1316922320E-09  0.2692778550E-10  0.2776388422E-10  0.2094909960E-09  0.1033087000E+03
70  0.2959496733E-09  0.9162075849E-10  0.1890683744E-10  0.1965743298E-10  0.1443286670E-09  0.1048047000E+03
71  0.2036172590E-09  0.6362235912E-10  0.1325544365E-10  0.1393534191E-10  0.9928994266E-10  0.1064547000E+03
72  0.1399267109E-09  0.4409311050E-10  0.9280780298E-11  0.9886476557E-11  0.6822106813E-10  0.1079508000E+03
73  0.9607621713E-10  0.3050012173E-10  0.6490371313E-11  0.7017734503E-11  0.4682930800E-10  0.1094468000E+03
74  0.6593947402E-10  0.2105861641E-10  0.4533667777E-11  0.4983410353E-11  0.3212775192E-10  0.1109429000E+03
75  0.4525805077E-10  0.1451524897E-10  0.3164075058E-11  0.3539971016E-11  0.2203960940E-10  0.1124389000E+03
76  0.3108492705E-10  0.9990910390E-11  0.2206597704E-11  0.2514706911E-11  0.1512642233E-10  0.1139351000E+03
77  0.2137972345E-10  0.6869744983E-11  0.1537840116E-11  0.1786400549E-11  0.1039396990E-10  0.1154308000E+03
78  0.1473531480E-10  0.4721874339E-11  0.1071148799E-11  0.1268672598E-11  0.7155849256E-11  0.1169266000E+03
79  0.1018349028E-10  0.3244602469E-11  0.7460701782E-12  0.9012865237E-12  0.4939202401E-11  0.1184231000E+03
80  0.7060879047E-11  0.2230749631E-11  0.5194102991E-12  0.6399615755E-12  0.3419172214E-11  0.1199193000E+03
81  0.4914901565E-11  0.1535236116E-11  0.3615099751E-12  0.4543788232E-12  0.2376817069E-11  0.1215689000E+03
82  0.3434151590E-11  0.1058384820E-11  0.2520966933E-12  0.3234792443E-12  0.1658045477E-11  0.1230655000E+03
83  0.2410042270E-11  0.7307747618E-12  0.1752478823E-12  0.2295455823E-12  0.1161798255E-11  0.1245616000E+03
84  0.1697859289E-11  0.5065814367E-12  0.1225548548E-12  0.1632029972E-12  0.8171945132E-12  0.1260578000E+03
85  0.1200388266E-11  0.3517918714E-12  0.8519875936E-13  0.1157572800E-12  0.5770223558E-12  0.1275539000E+03
86  0.8521646461E-12  0.2452467582E-12  0.5932199720E-13  0.8223371853E-13  0.4089114847E-12  0.1290502000E+03
87  0.6066304018E-12  0.1714282305E-12  0.4148189753E-13  0.5819265861E-13  0.2909104408E-12  0.1305458000E+03
88  0.4327955565E-12  0.1202956334E-12  0.2888229100E-13  0.4221707791E-13  0.2076351036E-12  0.1320417000E+03
89  0.3084277887E-12  0.8446239680E-13  0.2019365752E-13  0.2968364910E-13  0.1478188404E-12  0.1335378000E+03
90  0.2205430525E-12  0.5962351581E-13  0.1408666376E-13  0.2117838872E-13  0.1053109737E-12  0.1350339000E+03
91  0.1584123646E-12  0.4195466293E-13  0.9866949916E-14  0.1495813294E-13  0.7583834156E-13  0.1366836000E+03
92  0.1126068331E-12  0.2981902036E-13  0.7051466355E-14  0.1101129655E-13  0.5410953624E-13  0.1381797000E+03
93  0.8208162524E-13  0.2150072498E-13  0.5549300895E-14  0.8642460283E-14  0.3908075795E-13  0.1396751000E+03
94  0.5923236821E-13  0.1538983711E-13  0.3992401489E-14  0.6216251162E-14  0.2871757972E-13  0.1411709000E+03
95  0.4217223215E-13  0.1104138941E-13  0.3056921772E-14  0.4733726168E-14  0.2068168183E-13  0.1426669000E+03
96  0.2990912747E-13  0.8342204588E-14  0.2197091222E-14  0.4471869225E-14  0.1490690304E-13  0.1441625000E+03
97  0.2170378796E-13  0.6038614458E-14  0.2322641923E-14  0.3939407239E-14  0.1156891443E-13  0.1456585000E+03
98  0.1601721164E-13  0.4561790472E-14  0.2314278540E-14  0.3157737312E-14  0.8306067744E-14  0.1471547000E+03
99  0.1128845201E-13  0.3406247613E-14  0.1674897569E-14  0.2644667132E-14  0.6257201154E-14  0.1486509000E+03
100  0.9327602448E-14  0.3574204494E-14  0.2060126132E-14  0.2986468140E-14  0.6748874538E-14  0.1501471000E+03
