TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "Simulation_Time"
ZONE I=100 F=POINT
19  0.1560368465E-01  0.4652576441E-02  0.3173620104E-03  0.7064339548E-03  0.7511639504E-02  0.2776990000E+02
20  0.1121561863E-01  0.3397100424E-02  0.2440833810E-03  0.5285655381E-03  0.5405887973E-02  0.2926760000E+02
21  0.7964745504E-02  0.2458773775E-02  0.1891351172E-03  0.4044471742E-03  0.3845650239E-02  0.3091930000E+02
22  0.5593022492E-02  0.1761713950E-02  0.1474297234E-03  0.3138266347E-03  0.2705547416E-02  0.3241700000E+02
23  0.3892000742E-02  0.1249257570E-02  0.1150088802E-03  0.2431189667E-03  0.1885935753E-02  0.3391400000E+02
24  0.2690429695E-02  0.8772073955E-03  0.8922307164E-04  0.1856032217E-03  0.1305519361E-02  0.3541190000E+02
25  0.1851424484E-02  0.6103923560E-03  0.6849065874E-04  0.1387688150E-03  0.8992710357E-03  0.3690940000E+02
26  0.1270497564E-02  0.4211290023E-03  0.5188082535E-04  0.1016259700E-03  0.6173603281E-03  0.3840900000E+02
27  0.8710397564E-03  0.2881958869E-03  0.3875384423E-04  0.7321133274E-04  0.4231130457E-03  0.3990640000E+02
28  0.5981727175E-03  0.1957366802E-03  0.2857069008E-04  0.5219168108E-04  0.2901917567E-03  0.4140440000E+02
29  0.4129053971E-03  0.1321054721E-03  0.2082548630E-04  0.3702393045E-04  0.1998486933E-03  0.4290210000E+02
30  0.2875919959E-03  0.8882063779E-04  0.1504339691E-04  0.2623653896E-04  0.1387562816E-03  0.4440060000E+02
31  0.2027353461E-03  0.5972867192E-04  0.1079722013E-04  0.1861126736E-04  0.9747219869E-04  0.4605210000E+02
32  0.1447962848E-03  0.4038459082E-04  0.7721528373E-05  0.1322841804E-04  0.6939472095E-04  0.4755210000E+02
33  0.1046267674E-03  0.2760901189E-04  0.5517381056E-05  0.9426993149E-05  0.5002789501E-04  0.4904910000E+02
34  0.7624438427E-04  0.1916998371E-04  0.3949072390E-05  0.6739781733E-05  0.3641300720E-04  0.5054650000E+02
35  0.5583034814E-04  0.1354434953E-04  0.2836484825E-05  0.4836402092E-05  0.2665847838E-04  0.5204390000E+02
36  0.4095217177E-04  0.9727653301E-05  0.2045966903E-05  0.3482841116E-05  0.1956529402E-04  0.5354150000E+02
37  0.3002332949E-04  0.7078688659E-05  0.1481198339E-05  0.2514415571E-05  0.1435922379E-04  0.5503930000E+02
38  0.2196753830E-04  0.5196875199E-05  0.1074606925E-05  0.1816785272E-05  0.1052092735E-04  0.5653720000E+02
39  0.1602604537E-04  0.3833033902E-05  0.7796978361E-06  0.1311432488E-05  0.7687534278E-05  0.5803540000E+02
40  0.1164937175E-04  0.2829993942E-05  0.5646707257E-06  0.9443462804E-06  0.5597666580E-05  0.5953260000E+02
41  0.8433573979E-05  0.2085756433E-05  0.4075659975E-06  0.6777419314E-06  0.4059676867E-05  0.6118430000E+02
42  0.6079258996E-05  0.1531589086E-05  0.2928957897E-06  0.4845483312E-06  0.2931670629E-05  0.6268170000E+02
43  0.4363292489E-05  0.1119242250E-05  0.2094731605E-06  0.3449999560E-06  0.2107915411E-05  0.6417930000E+02
44  0.3118742056E-05  0.8135474857E-06  0.1490677974E-06  0.2445529159E-06  0.1509268033E-05  0.6567720000E+02
45  0.2220605490E-05  0.5881419011E-06  0.1055661684E-06  0.1725206508E-06  0.1076388609E-05  0.6717450000E+02
46  0.1575539462E-05  0.4229571858E-06  0.7441790197E-07  0.1210869302E-06  0.7648799712E-06  0.6867220000E+02
47  0.1114253218E-05  0.3026586648E-06  0.5224496039E-07  0.8455073216E-07  0.5417072506E-06  0.7017120000E+02
48  0.7856942547E-06  0.2155760995E-06  0.3655170763E-07  0.5875211750E-07  0.3824695167E-06  0.7166930000E+02
49  0.5525268001E-06  0.1528973748E-06  0.2550516696E-07  0.4065127807E-07  0.2692774236E-06  0.7316660000E+02
50  0.3876217975E-06  0.1080264168E-06  0.1776786013E-07  0.2802895224E-07  0.1891010954E-06  0.7466410000E+02
51  0.2713697933E-06  0.7606639471E-07  0.1237096071E-07  0.1927351207E-07  0.1325007188E-06  0.7631600000E+02
52  0.1896591222E-06  0.5340905903E-07  0.8618263020E-08  0.1322557566E-07  0.9266806749E-07  0.7781490000E+02
53  0.1323766555E-06  0.3741435294E-07  0.6013676009E-08  0.9060662834E-08  0.6471357931E-07  0.7931240000E+02
54  0.9230623529E-07  0.2616413716E-07  0.4206704582E-08  0.6198966376E-08  0.4514112930E-07  0.8081020000E+02
55  0.6432266789E-07  0.1827468362E-07  0.2951753555E-08  0.4236339232E-08  0.3146275745E-07  0.8230770000E+02
56  0.4480301725E-07  0.1275481781E-07  0.2078030788E-08  0.2892678308E-08  0.2191653895E-07  0.8380520000E+02
57  0.3119755843E-07  0.8899260256E-08  0.1467539192E-08  0.1974405383E-08  0.1526041990E-07  0.8530420000E+02
58  0.2171851396E-07  0.6209108805E-08  0.1039146869E-08  0.1347906496E-08  0.1062224997E-07  0.8680130000E+02
59  0.1511584894E-07  0.4333168128E-08  0.7372093802E-09  0.9210489168E-09  0.7391454725E-08  0.8830010000E+02
60  0.1051716288E-07  0.3025173736E-08  0.5235474940E-09  0.6304224214E-09  0.5141494291E-08  0.8979800000E+02
61  0.7314316131E-08  0.2112951674E-08  0.3718761586E-09  0.4325275892E-09  0.3574803492E-08  0.9145020000E+02
62  0.5083693093E-08  0.1476402626E-08  0.2639882674E-09  0.2976278873E-09  0.2483996479E-08  0.9294780000E+02
63  0.3530338315E-08  0.1031884628E-08  0.1871761135E-09  0.2054872777E-09  0.1724633369E-08  0.9445690000E+02
64  0.2448916021E-08  0.7212137098E-09  0.1324975544E-09  0.1423726644E-09  0.1196150000E-08  0.9595470000E+02
65  0.1696448643E-08  0.5039267140E-09  0.9361499529E-10  0.9899390790E-10  0.8285354938E-09  0.9745440000E+02
66  0.1173328671E-08  0.3518734079E-09  0.6601019128E-10  0.6906506771E-10  0.5730269589E-09  0.9895170000E+02
67  0.8101004283E-09  0.2454521723E-09  0.4645263056E-10  0.4833303673E-10  0.3956442305E-09  0.1004497000E+03
68  0.5582851748E-09  0.1709860289E-09  0.3262640764E-10  0.3391808966E-10  0.2726778247E-09  0.1019473000E+03
69  0.3840302799E-09  0.1189164110E-09  0.2287419201E-10  0.2385698602E-10  0.1875850536E-09  0.1034445000E+03
70  0.2636891469E-09  0.8254834608E-10  0.1601005561E-10  0.1681268038E-10  0.1288147994E-09  0.1049423000E+03
71  0.1807576081E-09  0.5718529471E-10  0.1118881899E-10  0.1186497981E-10  0.8830849164E-10  0.1065941000E+03
72  0.1237295791E-09  0.3952978553E-10  0.7808478747E-11  0.8384755118E-11  0.6044920086E-10  0.1080919000E+03
73  0.8459889013E-10  0.2726619353E-10  0.5442497516E-11  0.5929692978E-11  0.4132884508E-10  0.1095894000E+03
74  0.5780503897E-10  0.1876770806E-10  0.3789166184E-11  0.4196231660E-11  0.2823450584E-10  0.1110869000E+03
75  0.3949359160E-10  0.1289318683E-10  0.2634955629E-11  0.2970493618E-11  0.1928377665E-10  0.1125847000E+03
76  0.2699752577E-10  0.8842529331E-11  0.1830780976E-11  0.2104045490E-11  0.1317559995E-10  0.1140825000E+03
77  0.1848098365E-10  0.6057187375E-11  0.1270979234E-11  0.1490102916E-11  0.9012894950E-11  0.1155803000E+03
78  0.1267949179E-10  0.4145237114E-11  0.8819956799E-12  0.1055965572E-11  0.6177447100E-11  0.1170776000E+03
79  0.8725826705E-11  0.2836747944E-11  0.6119436438E-12  0.7480304821E-12  0.4246554552E-11  0.1185750000E+03
80  0.6027492741E-11  0.1942279017E-11  0.4241585375E-12  0.5300191105E-12  0.2929716131E-11  0.1200729000E+03
81  0.4181833123E-11  0.1330920270E-11  0.2944528438E-12  0.3766580093E-12  0.2029521154E-11  0.1217241000E+03
82  0.2915521684E-11  0.9134652060E-12  0.2041744017E-12  0.2674234272E-12  0.1412780357E-11  0.1232221000E+03
83  0.2042662699E-11  0.6278053879E-12  0.1419419719E-12  0.1890153887E-12  0.9886234905E-12  0.1247200000E+03
84  0.1437953845E-11  0.4337059269E-12  0.9854504596E-13  0.1347088461E-12  0.6949225936E-12  0.1262175000E+03
85  0.1016712392E-11  0.3007810073E-12  0.6821301641E-13  0.9580120258E-13  0.4905921542E-12  0.1277152000E+03
86  0.7215916703E-12  0.2090114834E-12  0.4784608051E-13  0.6785964581E-13  0.3481080231E-12  0.1292128000E+03
87  0.5140278873E-12  0.1457572659E-12  0.3331135214E-13  0.4798155090E-13  0.2473827617E-12  0.1307102000E+03
88  0.3663315908E-12  0.1022235647E-12  0.2305693857E-13  0.3379662517E-13  0.1764374829E-12  0.1322079000E+03
89  0.2620034778E-12  0.7193946668E-13  0.1621704048E-13  0.2406085381E-13  0.1259654628E-12  0.1337064000E+03
90  0.1867757596E-12  0.5035279465E-13  0.1130703393E-13  0.1782832584E-13  0.9010664982E-13  0.1352043000E+03
91  0.1347322872E-12  0.3569972849E-13  0.7851092714E-14  0.1248424199E-13  0.6445925057E-13  0.1368570000E+03
92  0.9681110654E-13  0.2558511887E-13  0.5562807751E-14  0.8877408138E-14  0.4684930470E-13  0.1383547000E+03
93  0.6893326293E-13  0.1804141060E-13  0.4252205429E-14  0.6838264233E-14  0.3326050368E-13  0.1398523000E+03
94  0.4880677698E-13  0.1268122784E-13  0.3114797296E-14  0.4957112574E-14  0.2374354621E-13  0.1413498000E+03
95  0.3529357927E-13  0.9275008896E-14  0.2429270180E-14  0.4444263503E-14  0.1736461088E-13  0.1428476000E+03
96  0.2612691859E-13  0.7304934906E-14  0.2596779021E-14  0.3885601350E-14  0.1344799236E-13  0.1443453000E+03
97  0.1891373455E-13  0.4825110080E-14  0.1882887622E-14  0.3603710282E-14  0.9296086414E-14  0.1458452000E+03
98  0.1331809597E-13  0.3981738431E-14  0.1879266282E-14  0.3153501850E-14  0.7569217764E-14  0.1473426000E+03
99  0.1001675773E-13  0.2904598033E-14  0.1289576334E-14  0.2527568248E-14  0.6018686974E-14  0.1488405000E+03
100  0.9482344259E-14  0.2944438989E-14  0.1844269707E-14  0.3479757320E-14  0.5421207143E-14  0.1503405000E+03
