TITLE="Adjoint Convergence History"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "R_6" "Simulation_Time"
ZONE I=100 F=POINT
51  0.4430427690E-10  0.1177104147E-10  0.2631702168E-11  0.3240689643E-11  0.2144698670E-10  0.7891452844E-17  0.1032772000E+03
52  0.3126798220E-10  0.8354167359E-11  0.1836037553E-11  0.2265747433E-11  0.1514327346E-10  0.5399147072E-17  0.1053058000E+03
53  0.2205199761E-10  0.5916980348E-11  0.1274567821E-11  0.1581564587E-11  0.1068347596E-10  0.3700712708E-17  0.1073344000E+03
54  0.1554699594E-10  0.4184120742E-11  0.8809233600E-12  0.1102661775E-11  0.7533555323E-11  0.2547457498E-17  0.1093644000E+03
55  0.1096062315E-10  0.2955296447E-11  0.6066923775E-12  0.7682005754E-12  0.5311548334E-11  0.1764866748E-17  0.1113940000E+03
56  0.7729185803E-11  0.2085733271E-11  0.4167782769E-12  0.5350426859E-12  0.3745372609E-11  0.1232424568E-17  0.1134231000E+03
57  0.5453103912E-11  0.1471399102E-11  0.2859277060E-12  0.3727151200E-12  0.2641941804E-11  0.8681084247E-18  0.1154514000E+03
58  0.3849943548E-11  0.1037908139E-11  0.1961310837E-12  0.2597804787E-12  0.1864638813E-11  0.6167931007E-18  0.1174813000E+03
59  0.2720465947E-11  0.7322819518E-12  0.1346690252E-12  0.1812236066E-12  0.1317008594E-11  0.4417680615E-18  0.1195108000E+03
60  0.1924304822E-11  0.5169050761E-12  0.9264872294E-13  0.1265686123E-12  0.9310459789E-12  0.3186790508E-18  0.1215410000E+03
61  0.1362661463E-11  0.3651388077E-12  0.6391209087E-13  0.8852477551E-13  0.6588537370E-12  0.2313247081E-18  0.1237260000E+03
62  0.9660515745E-12  0.2581611496E-12  0.4423040635E-13  0.6202455919E-13  0.4667272851E-12  0.1688320505E-18  0.1257565000E+03
63  0.6856440916E-12  0.1827024624E-12  0.3071701489E-13  0.4354724622E-13  0.3309697400E-12  0.1238113639E-18  0.1277864000E+03
64  0.4871372243E-12  0.1294245458E-12  0.2141034173E-13  0.3064551232E-13  0.2349296853E-12  0.9117540457E-19  0.1298156000E+03
65  0.3464333024E-12  0.9176467929E-13  0.1497810223E-13  0.2162064830E-13  0.1669082632E-12  0.6738210668E-19  0.1318441000E+03
66  0.2465872905E-12  0.6511319523E-13  0.1051602111E-13  0.1529328996E-13  0.1186798290E-12  0.4994496795E-19  0.1338736000E+03
67  0.1756657549E-12  0.4623167242E-13  0.7408715659E-14  0.1084633275E-13  0.8445390150E-13  0.3710689306E-19  0.1359028000E+03
68  0.1252483228E-12  0.3284227865E-13  0.5236817034E-14  0.7712280037E-14  0.6014629234E-13  0.2761784013E-19  0.1379328000E+03
69  0.8938158314E-13  0.2334036695E-13  0.3712459972E-14  0.5498069157E-14  0.4287133606E-13  0.2058120960E-19  0.1399616000E+03
70  0.6384902889E-13  0.1659367735E-13  0.2639365996E-14  0.3929318188E-14  0.3058682487E-13  0.1535129809E-19  0.1419913000E+03
71  0.4566070591E-13  0.1180161486E-13  0.1880626806E-14  0.2815219781E-14  0.2184577720E-13  0.1145743751E-19  0.1441766000E+03
72  0.3269467121E-13  0.8397022107E-14  0.1343136963E-14  0.2021956354E-14  0.1562148679E-13  0.8554529818E-20  0.1462069000E+03
73  0.2344314250E-13  0.5978059819E-14  0.9607661559E-15  0.1455782305E-14  0.1118634831E-13  0.6388636422E-20  0.1482361000E+03
74  0.1683522287E-13  0.4258947599E-14  0.6886647739E-15  0.1050448013E-14  0.8022315488E-14  0.4771467945E-20  0.1502644000E+03
75  0.1210977011E-13  0.3037159741E-14  0.4942542426E-15  0.7598032348E-15  0.5762840668E-14  0.3563410786E-20  0.1522941000E+03
76  0.8725471135E-14  0.2168345851E-14  0.3552754235E-15  0.5506459470E-15  0.4147115869E-14  0.2660564669E-20  0.1543240000E+03
77  0.6297716295E-14  0.1550310235E-14  0.2556737213E-15  0.4001246311E-15  0.2989437967E-14  0.1986215463E-20  0.1563545000E+03
78  0.4553209267E-14  0.1110157654E-14  0.1842390436E-15  0.2911977025E-15  0.2159019817E-14  0.1481984964E-20  0.1583837000E+03
79  0.3297221004E-14  0.7963464347E-15  0.1329962367E-15  0.2123656375E-15  0.1561751480E-14  0.1104525074E-20  0.1604122000E+03
80  0.2390934605E-14  0.5724391670E-15  0.9601063487E-16  0.1550669944E-15  0.1131521813E-14  0.8229411762E-21  0.1624410000E+03
81  0.1736014764E-14  0.4122064583E-15  0.6942683883E-16  0.1134239788E-15  0.8210597206E-15  0.6125016000E-21  0.1646286000E+03
82  0.1261658101E-14  0.2973427932E-15  0.5044570641E-16  0.8296564520E-16  0.5961665660E-15  0.4550608713E-21  0.1666596000E+03
83  0.9178316517E-15  0.2148906347E-15  0.3654765238E-16  0.6070828245E-16  0.4335457266E-15  0.3376385854E-21  0.1686907000E+03
84  0.6683077077E-15  0.1555662199E-15  0.2660026020E-16  0.4455617864E-16  0.3153990918E-15  0.2505812849E-21  0.1707216000E+03
85  0.4866630736E-15  0.1128692233E-15  0.1931628547E-16  0.3266710127E-16  0.2298994440E-15  0.1851491482E-21  0.1727502000E+03
86  0.3548140947E-15  0.8194853046E-16  0.1391293693E-16  0.2402791678E-16  0.1672380188E-15  0.1372011290E-21  0.1747804000E+03
87  0.2583788717E-15  0.5955013878E-16  0.1020572019E-16  0.1758832796E-16  0.1221002422E-15  0.1011429162E-21  0.1768092000E+03
88  0.1882930837E-15  0.4332763209E-16  0.7541366398E-17  0.1278994189E-16  0.8864887426E-16  0.7481159822E-22  0.1788397000E+03
89  0.1370869411E-15  0.3160658659E-16  0.5459894607E-17  0.9398993860E-17  0.6488101772E-16  0.5519918676E-22  0.1808696000E+03
90  0.1000102298E-15  0.2292944009E-16  0.3914046474E-17  0.7009617635E-17  0.4698510431E-16  0.4062451623E-22  0.1828997000E+03
91  0.7287942718E-16  0.1679645517E-16  0.2982905446E-17  0.5033060150E-17  0.3450867499E-16  0.2954341930E-22  0.1850843000E+03
92  0.5310074870E-16  0.1225547971E-16  0.2178031533E-17  0.3709536365E-17  0.2490460899E-16  0.2186703789E-22  0.1871133000E+03
93  0.3846276095E-16  0.8933408948E-17  0.1763343145E-17  0.2782457449E-17  0.1833928521E-16  0.1602074780E-22  0.1891434000E+03
94  0.2814819011E-16  0.6474435973E-17  0.1299455803E-17  0.2123922265E-17  0.1323879242E-16  0.1186007658E-22  0.1911717000E+03
95  0.2037566717E-16  0.4858411516E-17  0.9282486323E-18  0.1563604123E-17  0.9705685121E-17  0.8470814294E-23  0.1932006000E+03
96  0.1490240343E-16  0.3429578612E-17  0.8475660132E-18  0.1129751777E-17  0.7000082759E-17  0.6367644900E-23  0.1952300000E+03
97  0.1085725291E-16  0.2602085098E-17  0.5873731122E-18  0.9285956655E-18  0.5176744012E-17  0.4618257903E-23  0.1972581000E+03
98  0.7818759735E-17  0.1853619889E-17  0.4712866264E-18  0.7233298539E-18  0.3773500959E-17  0.3300366328E-23  0.1992894000E+03
99  0.5603768457E-17  0.1401392792E-17  0.4310233865E-18  0.6036335972E-18  0.2721183941E-17  0.2476625270E-23  0.2013181000E+03
100  0.4190209161E-17  0.1162403346E-17  0.5307272089E-18  0.5356844454E-18  0.1911404080E-17  0.1869066344E-23  0.2033476000E+03
